Date,State,State_code,District,District_code,Rice Allocated,Wheat Allocated,Rice Distributed,Wheat Distributed,Performance (Rice),Performance (Wheat),Waste (Rice),Waste (Wheat),Year,Month,Total Allocated,Total Distributed,,
01-09-2020,Himachal Pradesh,2,Shimla,23,653,953,574.12,780.08,87.92%,81.86%,78.88,172.92,2020,Sep,1606,1354.2,,
01-09-2020,Uttar Pradesh,9,Barabanki,129,6225.38,9053.36,6084.97,8847.02,97.74%,97.72%,140.41,206.34,2020,Sep,15278.74,14931.99,,
01-09-2020,Odisha,21,Koraput,363,7086,102.07,6997.93,100.76,98.76%,98.72%,88.07,1.31,2020,Sep,7188.07,7098.69,,
01-09-2020,Bihar,10,Madhepura,205,6022.29,4014.86,5403.83,3602.56,89.73%,89.73%,618.46,412.3,2020,Sep,10037.15,9006.39,,
01-09-2020,Madhya Pradesh,23,Narsimhapur,418,897.77,3822.55,682.95,3362.34,76.07%,87.96%,214.82,460.21,2020,Sep,4720.32,4045.29,,
01-09-2020,Uttarakhand,5,Almora,45,2649.26,1623.72,1359.79,833.41,51.33%,51.33%,1289.47,790.31,2020,Sep,4272.98,2193.2,,
01-09-2020,Madhya Pradesh,23,Umaria,436,1415.49,1961.9,1264.03,1770.5,89.30%,90.24%,151.46,191.4,2020,Sep,3377.39,3034.53,,
01-09-2020,Odisha,21,Kalahandi,358,7386.82,317.91,7189.45,301.49,97.33%,94.84%,197.37,16.42,2020,Sep,7704.73,7490.94,,
01-09-2020,Uttar Pradesh,9,Sultanpur,185,4411.57,6416.34,4292.27,6239.67,97.30%,97.25%,119.3,176.67,2020,Sep,10827.91,10531.94,,
01-09-2020,Madhya Pradesh,23,Shahdol,429,4121.3,5952.23,1943.56,2830.85,47.16%,47.56%,2177.74,3121.38,2020,Sep,10073.53,4774.41,,
01-09-2020,Tamil Nadu,33,Krishnagiri,577,6263.33,556.81,5647.8,407.68,90.17%,73.22%,615.53,149.13,2020,Sep,6820.14,6055.48,,
01-09-2020,Uttar Pradesh,9,Gonda,147,5682.77,8361.59,5443.99,8009.09,95.80%,95.78%,238.78,352.5,2020,Sep,14044.36,13453.08,,
01-09-2020,Gujarat,24,Panch Mahals,454,1782.19,4207.02,1725.36,4071.36,96.81%,96.78%,56.83,135.66,2020,Sep,5989.21,5796.72,,
01-09-2020,Maharashtra,27,Ratnagiri,492,4116.18,2475.97,3679.92,2226.11,89.40%,89.91%,436.26,249.86,2020,Sep,6592.15,5906.03,,
01-09-2020,Gujarat,24,Navsari,453,1491.63,3558.01,1456.15,3471.68,97.62%,97.57%,35.48,86.33,2020,Sep,5049.64,4927.83,,
01-09-2020,Maharashtra,27,Wardha,498,2672.74,3299.61,2567.1,3167.4,96.05%,95.99%,105.64,132.21,2020,Sep,5972.35,5734.5,,
01-09-2020,Himachal Pradesh,2,Solan,25,481,698,474.76,643.02,98.70%,92.12%,6.24,54.98,2020,Sep,1179,1117.78,,
01-09-2020,Uttar Pradesh,9,Shravasti,181,1976.91,2907.43,1926.36,2832.81,97.44%,97.43%,50.55,74.62,2020,Sep,4884.34,4759.17,,
01-09-2020,Uttar Pradesh,9,Sambhal,659,3426.69,5082.4,3248.97,4818.47,94.81%,94.81%,177.72,263.93,2020,Sep,8509.09,8067.44,,
01-09-2020,Uttarakhand,5,Champawat,48,1128.28,691.52,563.26,345.22,49.92%,49.92%,565.02,346.3,2020,Sep,1819.8,908.48,,
01-09-2020,Maharashtra,27,Washim,499,2487.92,2998.21,2331.58,2814.36,93.72%,93.87%,156.34,183.85,2020,Sep,5486.13,5145.94,,
01-09-2020,Maharashtra,27,Mumbai,482,8615.32,12813.2,6194.32,9174.3,71.90%,71.60%,2421,3638.9,2020,Sep,21428.52,15368.62,,
01-09-2020,Bihar,10,Samastipur,217,13249.76,8833.17,11904.18,7936.09,89.84%,89.84%,1345.58,897.08,2020,Sep,22082.93,19840.27,,
01-09-2020,Jammu And Kashmir,1,Srinagar,13,6139.08,141.25,2445.87,39.65,39.84%,28.07%,3693.21,101.6,2020,Sep,6280.33,2485.52,,
01-09-2020,Delhi,7,North East,81,1218.9,4743.04,1218.27,4740.17,99.95%,99.94%,0.63,2.87,2020,Sep,5961.94,5958.44,,
01-09-2020,Karnataka,29,Belagavi,527,38639.73,4275.82,18874.49,1879.62,48.85%,43.96%,19765.24,2396.2,2020,Sep,42915.55,20754.11,,
01-09-2020,Gujarat,24,Banas Kantha,441,3530.35,8341.53,3482.66,8224.44,98.65%,98.60%,47.69,117.09,2020,Sep,11871.88,11707.1,,
01-09-2020,Maharashtra,27,Aurangabad,469,4777.17,2851.53,4315.19,2573.34,90.33%,90.24%,461.98,278.19,2020,Sep,7628.7,6888.53,,
01-09-2020,Uttar Pradesh,9,Deoria,137,5627.2,8176.59,5387.26,7823.59,95.74%,95.68%,239.94,353,2020,Sep,13803.79,13210.85,,
01-09-2020,Karnataka,29,Mysuru,545,12598.8,2639.84,10706.36,1151.97,84.98%,43.64%,1892.44,1487.87,2020,Sep,15238.64,11858.33,,
01-09-2020,Odisha,21,Boudh,349,1999.91,136.07,1967.11,131.59,98.36%,96.71%,32.8,4.48,2020,Sep,2135.98,2098.7,,
01-09-2020,Gujarat,24,Surat,459,2503.85,5895.61,2377.74,5593.53,94.96%,94.88%,126.11,302.08,2020,Sep,8399.46,7971.27,,
01-09-2020,Maharashtra,27,Raigarh,491,6417.16,3723.8,5806.15,3375.88,90.48%,90.66%,611.01,347.92,2020,Sep,10140.96,9182.03,,
01-09-2020,Himachal Pradesh,2,Una,26,531,763,509.41,686.69,95.93%,90.00%,21.59,76.31,2020,Sep,1294,1196.1,,
01-09-2020,Karnataka,29,Udupi,549,4293.5,329.67,4728.85,297.4,110.14%,90.21%,-435.35,32.27,2020,Sep,4623.17,5026.25,,
01-09-2020,Odisha,21,Rayagada,370,4940.59,42.25,4904.21,41.24,99.26%,97.61%,36.38,1.01,2020,Sep,4982.84,4945.45,,
01-09-2020,Uttar Pradesh,9,Pilibhit,173,3544.69,5225.39,3455.03,5092.53,97.47%,97.46%,89.66,132.86,2020,Sep,8770.08,8547.56,,
01-09-2020,Uttar Pradesh,9,Jhansi,153,3302.72,4839.5,3116.05,4563.73,94.35%,94.30%,186.67,275.77,2020,Sep,8142.22,7679.78,,
01-09-2020,Jharkhand,20,Ranchi,339,10228.93,1140.15,9965,1083.91,97.42%,95.07%,263.93,56.24,2020,Sep,11369.08,11048.91,,
01-09-2020,Uttar Pradesh,9,Shamli,660,1998.1,2960.23,1927.52,2855.01,96.47%,96.45%,70.58,105.22,2020,Sep,4958.33,4782.53,,
01-09-2020,Madhya Pradesh,23,Alirajpur,639,796.03,3252.1,609.31,2802.52,76.54%,86.18%,186.72,449.58,2020,Sep,4048.13,3411.83,,
01-09-2020,Uttar Pradesh,9,Moradabad,171,4881.82,7247.5,4736.79,7030.64,97.03%,97.01%,145.03,216.86,2020,Sep,12129.32,11767.43,,
01-09-2020,Maharashtra,27,Solapur,496,5036.09,5659.73,4569.28,5578.43,90.73%,98.56%,466.81,81.3,2020,Sep,10695.82,10147.71,,
01-09-2020,Jammu And Kashmir,1,Samba,624,189.16,782.89,141.86,580.13,74.99%,74.10%,47.3,202.76,2020,Sep,972.05,721.99,,
01-09-2020,Jharkhand,20,Khunti,606,2472.05,305.41,2310.57,293.14,93.47%,95.98%,161.48,12.27,2020,Sep,2777.46,2603.71,,
01-09-2020,Gujarat,24,Chhotaudepur,668,1173.91,2769.8,1132.26,2669.42,96.45%,96.38%,41.65,100.38,2020,Sep,3943.71,3801.68,,
01-09-2020,Uttar Pradesh,9,Amroha,154,2824.2,4184.44,2701.96,4003.69,95.67%,95.68%,122.24,180.75,2020,Sep,7008.64,6705.65,,
01-09-2020,Uttar Pradesh,9,Hapur,661,2055.93,3061.88,1967.59,2929.67,95.70%,95.68%,88.34,132.21,2020,Sep,5117.81,4897.26,,
01-09-2020,Maharashtra,27,Yavatmal,500,5422.82,6190.09,5065.38,5773.81,93.41%,93.28%,357.44,416.28,2020,Sep,11612.91,10839.19,,
01-09-2020,Uttar Pradesh,9,Kheri,159,7331.51,10722.54,7096.75,10376.73,96.80%,96.77%,234.76,345.81,2020,Sep,18054.05,17473.48,,
01-09-2020,Bihar,10,Purnia,214,9830.06,6553.37,8745.74,5830.5,88.97%,88.97%,1084.32,722.87,2020,Sep,16383.43,14576.24,,
01-09-2020,Jharkhand,20,Lohardaga,336,2090.85,251.19,1449.22,226.15,69.31%,90.03%,641.63,25.04,2020,Sep,2342.04,1675.37,,
01-09-2020,Jharkhand,20,Sahebganj,340,4763.35,562.17,4201.33,539.29,88.20%,95.93%,562.02,22.88,2020,Sep,5325.52,4740.62,,
01-09-2020,Jammu And Kashmir,1,Kathua,7,388.21,1634.38,274.61,1154.56,70.74%,70.64%,113.6,479.82,2020,Sep,2022.59,1429.17,,
01-09-2020,Uttar Pradesh,9,Mau,168,3775.19,5521.29,3606.42,5273.07,95.53%,95.50%,168.77,248.22,2020,Sep,9296.48,8879.49,,
01-09-2020,Jammu And Kashmir,1,Poonch,10,977.63,670.44,735.73,505.06,75.26%,75.33%,241.9,165.38,2020,Sep,1648.07,1240.79,,
01-09-2020,Bihar,10,Sheohar,220,1983.88,1322.59,1689.12,1126.08,85.14%,85.14%,294.76,196.51,2020,Sep,3306.47,2815.2,,
01-09-2020,Tamil Nadu,33,Villupuram,596,8417.61,748.16,13001.18,914.92,154.45%,122.29%,-4583.57,-166.76,2020,Sep,9165.77,13916.1,,
01-09-2020,Daman & Diu,25,Daman,463,238.96,25.02,228.2,23.84,95.50%,95.28%,10.76,1.18,2020,Sep,263.98,252.04,,
01-09-2020,Jharkhand,20,Simdega,342,2639.55,338.83,2068.28,269.98,78.36%,79.68%,571.27,68.85,2020,Sep,2978.38,2338.26,,
01-09-2020,Odisha,21,Nayagarh,367,3611.66,632.91,3522.65,615.05,97.54%,97.18%,89.01,17.86,2020,Sep,4244.57,4137.7,,
01-09-2020,Bihar,10,Gaya,196,11067.86,7378.58,9646.48,6431.02,87.16%,87.16%,1421.38,947.56,2020,Sep,18446.44,16077.5,,
01-09-2020,Tamil Nadu,33,Karur,576,3051.36,274.94,2076.83,182.6,68.06%,66.41%,974.53,92.34,2020,Sep,3326.3,2259.43,,
01-09-2020,Maharashtra,27,Palghar,665,6466.22,3704.75,6480.11,3685.57,100.21%,99.48%,-13.89,19.18,2020,Sep,10170.97,10165.68,,
01-09-2020,Uttar Pradesh,9,Ballia,126,5857.25,8531.62,5603.53,8160.07,95.67%,95.65%,253.72,371.55,2020,Sep,14388.87,13763.6,,
01-09-2020,Madhya Pradesh,23,Panna,420,928.43,3964.37,906.81,3858.86,97.67%,97.34%,21.62,105.51,2020,Sep,4892.8,4765.67,,
01-09-2020,Uttar Pradesh,9,Bijnor,132,5559.59,8287.83,5331.37,7947.05,95.90%,95.89%,228.22,340.78,2020,Sep,13847.42,13278.42,,
01-09-2020,Karnataka,29,Vijayapura,530,9160.72,928.29,8971.97,804.68,97.94%,86.68%,188.75,123.61,2020,Sep,10089.01,9776.65,,
01-09-2020,Odisha,21,Nabarangpur,366,6401.21,75.55,6340.25,69.29,99.05%,91.71%,60.96,6.26,2020,Sep,6476.76,6409.54,,
01-09-2020,West Bengal,19,Purba Bardhaman,306,7563.99,11100.76,7527.63,10988.83,99.52%,98.99%,36.36,111.93,2020,Sep,18664.75,18516.46,,
01-09-2020,Madhya Pradesh,23,Sagar,425,1941.7,8219.5,1644.8,7112.3,84.71%,86.53%,296.9,1107.2,2020,Sep,10161.2,8757.1,,
01-09-2020,Bihar,10,Kishanganj,203,5494.42,3662.95,5043.92,3362.53,91.80%,91.80%,450.5,300.42,2020,Sep,9157.37,8406.45,,
01-09-2020,Bihar,10,Lakhisarai,204,2700.29,1800.19,2380.48,1587,88.16%,88.16%,319.81,213.19,2020,Sep,4500.48,3967.48,,
01-09-2020,Jharkhand,20,Dhanbad,325,8274.19,1567.15,7886.91,1473.11,95.32%,94.00%,387.28,94.04,2020,Sep,9841.34,9360.02,,
01-09-2020,West Bengal,19,Alipurduar,664,3140.21,4412.67,3115.84,4386.16,99.22%,99.40%,24.37,26.51,2020,Sep,7552.88,7502,,
01-09-2020,Maharashtra,27,Gondia,476,3977.28,1064.15,3872.96,1035.31,97.38%,97.29%,104.32,28.84,2020,Sep,5041.43,4908.27,,
01-09-2020,Madhya Pradesh,23,Sidhi,433,4118.2,6658.18,1736.77,2908.06,42.17%,43.68%,2381.43,3750.12,2020,Sep,10776.38,4644.83,,
01-09-2020,Jharkhand,20,Bokaro,322,6053.79,805.11,5832.54,766.03,96.35%,95.15%,221.25,39.08,2020,Sep,6858.9,6598.57,,
01-09-2020,Madhya Pradesh,23,Ratlam,423,1132.22,4714.84,900.92,4029.83,79.57%,85.47%,231.3,685.01,2020,Sep,5847.06,4930.75,,
01-09-2020,Tamil Nadu,33,Pudukkottai,582,6679.31,595.65,5765.07,348.06,86.31%,58.43%,914.24,247.59,2020,Sep,7274.96,6113.13,,
01-09-2020,Odisha,21,Sonepur,372,2741.71,238.39,2721.5,229.13,99.26%,96.12%,20.21,9.26,2020,Sep,2980.1,2950.63,,
01-09-2020,West Bengal,19,Dinajpur Uttar,311,4848.16,7196.13,4756.94,7023.64,98.12%,97.60%,91.22,172.49,2020,Sep,12044.29,11780.58,,
01-09-2020,Odisha,21,Dhenkanal,352,4580.09,818.96,4569.59,804.99,99.77%,98.29%,10.5,13.97,2020,Sep,5399.05,5374.58,,
01-09-2020,Tamil Nadu,33,Vellore,595,4051.02,387.38,9118.63,791,225.09%,204.19%,-5067.61,-403.62,2020,Sep,4438.4,9909.63,,
01-09-2020,Uttar Pradesh,9,Firozabad,143,3951.01,5845.21,3783.78,5597.67,95.77%,95.77%,167.23,247.54,2020,Sep,9796.22,9381.45,,
01-09-2020,Odisha,21,Kendujhar,361,7486.15,722.4,7186.48,682.51,96.00%,94.48%,299.67,39.89,2020,Sep,8208.55,7868.99,,
01-09-2020,Odisha,21,Deogarh,351,1367.07,188.11,1360.22,187.31,99.50%,99.57%,6.85,0.8,2020,Sep,1555.18,1547.53,,
01-09-2020,Bihar,10,Katihar,201,9298.02,6198.68,8365.9,5576.92,89.98%,89.97%,932.12,621.76,2020,Sep,15496.7,13942.82,,
01-09-2020,Odisha,21,Sundargarh,373,7198.17,1222.2,7128.06,1204.33,99.03%,98.54%,70.11,17.87,2020,Sep,8420.37,8332.39,,
01-09-2020,Uttar Pradesh,9,Mahoba,165,1540.73,2270.54,1444,2126.55,93.72%,93.66%,96.73,143.99,2020,Sep,3811.27,3570.55,,
01-09-2020,Madhya Pradesh,23,Ujjain,435,1329.8,5554.06,1017.06,4593.33,76.48%,82.70%,312.74,960.73,2020,Sep,6883.86,5610.39,,
01-09-2020,Tamil Nadu,33,Dharmapuri,571,5846.36,503.53,4772.28,373.12,81.63%,74.10%,1074.08,130.41,2020,Sep,6349.89,5145.4,,
01-09-2020,Assam,18,Hailakandi,289,3125.07,36,3125.07,36,100.00%,100.00%,0,0,2020,Sep,3161.07,3161.07,,
01-09-2020,Karnataka,29,Yadgir,635,5218.73,468.54,5262.1,404.29,100.83%,86.29%,-43.37,64.25,2020,Sep,5687.27,5666.39,,
01-09-2020,Uttarakhand,5,Uttar Kashi,57,1527.78,936.38,759.58,463.58,49.72%,49.51%,768.2,472.8,2020,Sep,2464.16,1223.16,,
01-09-2020,Bihar,10,Aurangabad,189,6034.7,4023.13,5511.5,3674.29,91.33%,91.33%,523.2,348.84,2020,Sep,10057.83,9185.79,,
01-09-2020,Madhya Pradesh,23,Bhopal,396,3191.68,13431.38,1331.39,5622.01,41.71%,41.86%,1860.29,7809.37,2020,Sep,16623.06,6953.4,,
01-09-2020,Uttar Pradesh,9,Muzaffarnagar,172,4458.81,6639.71,4289.05,6386.52,96.19%,96.19%,169.76,253.19,2020,Sep,11098.52,10675.57,,
01-09-2020,West Bengal,19,Coochbehar,308,4590.75,6796.92,4533.48,6674.02,98.75%,98.19%,57.27,122.9,2020,Sep,11387.67,11207.5,,
01-09-2020,Maharashtra,27,Hingoli,477,1784.2,2827.18,1630.27,2581.64,91.37%,91.32%,153.93,245.54,2020,Sep,4611.38,4211.91,,
01-09-2020,Bihar,10,Gopalganj,197,6023.16,4015.44,5465.16,3643.45,90.74%,90.74%,558,371.99,2020,Sep,10038.6,9108.61,,
01-09-2020,Uttar Pradesh,9,Banda,128,3249.47,4753.34,3098.43,4531,95.35%,95.32%,151.04,222.34,2020,Sep,8002.81,7629.43,,
01-09-2020,Uttarakhand,5,Udam Singh Nagar,56,6493.5,3979.88,3757.66,2518.7,57.87%,63.29%,2735.84,1461.18,2020,Sep,10473.38,6276.36,,
01-09-2020,Madhya Pradesh,23,Chhindwara,399,1715.1,7308.75,1534.04,6580.1,89.44%,90.03%,181.06,728.65,2020,Sep,9023.85,8114.14,,
01-09-2020,Uttar Pradesh,9,Ambedkar Nagar,121,4154.41,6066.69,4068.81,5940.44,97.94%,97.92%,85.6,126.25,2020,Sep,10221.1,10009.25,,
01-09-2020,Maharashtra,27,Nashik,487,7382.85,7554.36,6716.41,6900.47,90.97%,91.34%,666.44,653.89,2020,Sep,14937.21,13616.88,,
01-09-2020,Bihar,10,Rohtas,215,6690.21,4460.14,5872.78,3915.07,87.78%,87.78%,817.43,545.07,2020,Sep,11150.35,9787.85,,
01-09-2020,Uttar Pradesh,9,Faizabad,140,4220.01,6172.54,4109.79,6008.46,97.39%,97.34%,110.22,164.08,2020,Sep,10392.55,10118.25,,
01-09-2020,Karnataka,29,Haveri,540,7342.62,685.57,7887.07,626.88,107.41%,91.44%,-544.45,58.69,2020,Sep,8028.19,8513.95,,
01-09-2020,Odisha,21,Puri,369,5691.43,1285.44,5637.76,1267.74,99.06%,98.62%,53.67,17.7,2020,Sep,6976.87,6905.5,,
01-09-2020,Madhya Pradesh,23,Shivpuri,432,1241.82,5530.47,948.29,4581.28,76.36%,82.84%,293.53,949.19,2020,Sep,6772.29,5529.57,,
01-09-2020,Karnataka,29,Davangere,535,7143.54,670.64,6844.99,595.17,95.82%,88.75%,298.55,75.47,2020,Sep,7814.18,7440.16,,
01-09-2020,Odisha,21,Ganjam,354,12585.65,1949.77,12416.94,1913.04,98.66%,98.12%,168.71,36.73,2020,Sep,14535.42,14329.98,,
01-09-2020,Uttar Pradesh,9,Chitrakoot,136,1892.16,2780.51,1799.3,2643.3,95.09%,95.07%,92.86,137.21,2020,Sep,4672.67,4442.6,,
01-09-2020,Odisha,21,Kandhamal,359,3688.16,98.03,3686.42,97.61,99.95%,99.57%,1.74,0.42,2020,Sep,3786.19,3784.03,,
01-09-2020,Karnataka,29,Chikkamagaluru,532,4697.16,496.78,4584.43,436.9,97.60%,87.95%,112.73,59.88,2020,Sep,5193.94,5021.33,,
01-09-2020,West Bengal,19,Jalpaiguri,314,4375.05,6253.42,4211,6022.58,96.25%,96.31%,164.05,230.84,2020,Sep,10628.47,10233.58,,
01-09-2020,Gujarat,24,Gandhinagar,446,1200.14,2819.5,1154.15,2708.05,96.17%,96.05%,45.99,111.45,2020,Sep,4019.64,3862.2,,
01-09-2020,West Bengal,19,Howrah,313,5599.8,8322.22,5504.29,8080.01,98.29%,97.09%,95.51,242.21,2020,Sep,13922.02,13584.3,,
01-09-2020,Gujarat,24,Amreli,439,1357.53,3204.54,1261.58,2978.44,92.93%,92.94%,95.95,226.1,2020,Sep,4562.07,4240.02,,
01-09-2020,Uttar Pradesh,9,Saharanpur,177,10760.63,16004.41,5416.74,7990.68,50.34%,49.93%,5343.89,8013.73,2020,Sep,26765.04,13407.42,,
01-09-2020,Karnataka,29,Dharwad,536,6929.18,707.37,6414.76,573.41,92.58%,81.06%,514.42,133.96,2020,Sep,7636.55,6988.17,,
01-09-2020,Odisha,21,Jharsuguda,357,1699.32,424.43,1687.58,420.95,99.31%,99.18%,11.74,3.48,2020,Sep,2123.75,2108.53,,
01-09-2020,Maharashtra,27,Chandrapur,473,4839.25,4751.91,4693.89,4592.62,97.00%,96.65%,145.36,159.29,2020,Sep,9591.16,9286.51,,
01-09-2020,Kerala,32,Idukki,556,2975.55,658.89,2799.87,603.34,94.10%,91.57%,175.68,55.55,2020,Sep,3634.44,3403.21,,
01-09-2020,Madhya Pradesh,23,Guna,406,1946.45,8476,811.67,3790.13,41.70%,44.72%,1134.78,4685.87,2020,Sep,10422.45,4601.8,,
01-09-2020,Uttar Pradesh,9,Mainpuri,166,2792.16,4073.5,2620.46,3822.9,93.85%,93.85%,171.7,250.6,2020,Sep,6865.66,6443.36,,
01-09-2020,Gujarat,24,Dohad,445,2315.79,5523.95,2260,5389.29,97.59%,97.56%,55.79,134.66,2020,Sep,7839.74,7649.29,,
01-09-2020,Uttar Pradesh,9,Bareilly,130,7431.32,10897.76,7181.23,10528.33,96.63%,96.61%,250.09,369.43,2020,Sep,18329.08,17709.56,,
01-09-2020,Tamil Nadu,33,Ariyalur,610,3400.93,313.83,2428.87,259.41,71.42%,82.66%,972.06,54.42,2020,Sep,3714.76,2688.28,,
01-09-2020,Maharashtra,27,Parbhani,489,2529.35,4013.86,2260.82,3585.55,89.38%,89.33%,268.53,428.31,2020,Sep,6543.21,5846.37,,
01-09-2020,Tamil Nadu,33,Tuticorin,594,5652.74,553.42,4556.23,316.51,80.60%,57.19%,1096.51,236.91,2020,Sep,6206.16,4872.74,,
01-09-2020,Bihar,10,Khagaria,202,5451.13,3634.08,4672.38,3114.92,85.71%,85.71%,778.75,519.16,2020,Sep,9085.21,7787.3,,
01-09-2020,Uttarakhand,5,Pauri Garhwal,52,2692.56,1650.28,978.53,605.03,36.34%,36.66%,1714.03,1045.25,2020,Sep,4342.84,1583.56,,
01-09-2020,Uttar Pradesh,9,Etah,138,2799.86,4131.87,2666.55,3934.33,95.24%,95.22%,133.31,197.54,2020,Sep,6931.73,6600.88,,
01-09-2020,Madhya Pradesh,23,Betul,394,2641.44,4691.3,2303.68,4148.86,87.21%,88.44%,337.76,542.44,2020,Sep,7332.74,6452.54,,
01-09-2020,Karnataka,29,Ramanagara,631,5064.82,561.97,4573.94,487.5,90.31%,86.75%,490.88,74.47,2020,Sep,5626.79,5061.44,,
01-09-2020,Madhya Pradesh,23,Chhatarpur,398,1349.72,5718.14,1073.4,4880.85,79.53%,85.36%,276.32,837.29,2020,Sep,7067.86,5954.25,,
01-09-2020,West Bengal,19,24 Paraganas South,304,12512.25,18550.82,12219.81,17871.83,97.66%,96.34%,292.44,678.99,2020,Sep,31063.07,30091.64,,
01-09-2020,Uttar Pradesh,9,Mathura,167,4028.87,5939.72,3789.27,5584.29,94.05%,94.02%,239.6,355.43,2020,Sep,9968.59,9373.56,,
01-09-2020,Jharkhand,20,Chatra,323,4393.86,548.76,4276.77,537.45,97.34%,97.94%,117.09,11.31,2020,Sep,4942.62,4814.22,,
01-09-2020,Assam,18,Nagaon,297,12094.95,695,10294.95,695,85.12%,100.00%,1800,0,2020,Sep,12789.95,10989.95,,
01-09-2020,Uttarakhand,5,Bageshwar,46,1139.73,698.54,498.89,298.61,43.77%,42.75%,640.84,399.93,2020,Sep,1838.27,797.5,,
01-09-2020,Karnataka,29,Hassan,539,7681.13,859.6,7116.52,774.07,92.65%,90.05%,564.61,85.53,2020,Sep,8540.73,7890.59,,
01-09-2020,Odisha,21,Gajapati,353,2757.46,122.95,2671.94,119.09,96.90%,96.86%,85.52,3.86,2020,Sep,2880.41,2791.03,,
01-09-2020,Madhya Pradesh,23,Damoh,400,1238.68,5279.97,1048.78,4518.28,84.67%,85.57%,189.9,761.69,2020,Sep,6518.65,5567.06,,
01-09-2020,Maharashtra,27,Beed,470,3455,5383.81,3057.76,4761.81,88.50%,88.45%,397.24,622,2020,Sep,8838.81,7819.57,,
01-09-2020,Uttarakhand,5,Chamoli,47,1538.57,943.04,769.63,471.74,50.02%,50.02%,768.94,471.3,2020,Sep,2481.61,1241.37,,
01-09-2020,Maharashtra,27,Sangli,493,3754.37,5948.25,3600.36,5702.32,95.90%,95.87%,154.01,245.93,2020,Sep,9702.62,9302.68,,
01-09-2020,Jammu And Kashmir,1,Doda,4,843.05,577.61,750.83,514.94,89.06%,89.15%,92.22,62.67,2020,Sep,1420.66,1265.77,,
01-09-2020,Maharashtra,27,Nagpur,484,7835.86,9678.17,7457.43,9175.04,95.17%,94.80%,378.43,503.13,2020,Sep,17514.03,16632.47,,
01-09-2020,Madhya Pradesh,23,Morena,417,1212.41,4972.08,991.79,4211.78,81.80%,84.71%,220.62,760.3,2020,Sep,6184.49,5203.57,,
01-09-2020,Tamil Nadu,33,Virudhunagar,597,5498.63,514.74,4642.59,359.85,84.43%,69.91%,856.04,154.89,2020,Sep,6013.37,5002.44,,
01-09-2020,Bihar,10,Purbi Champaran,213,15083.53,10055.68,13464.3,8976.31,89.26%,89.27%,1619.23,1079.37,2020,Sep,25139.21,22440.61,,
01-09-2020,Maharashtra,27,Pune,490,8026.91,11976.54,7668.16,11416.82,95.53%,95.33%,358.75,559.72,2020,Sep,20003.45,19084.98,,
01-09-2020,Tamil Nadu,33,Namakkal,580,4479.52,416.55,3624.84,297.21,80.92%,71.35%,854.68,119.34,2020,Sep,4896.07,3922.05,,
01-09-2020,Jharkhand,20,Jamtara,333,3349.84,430.26,3284.14,423.64,98.04%,98.46%,65.7,6.62,2020,Sep,3780.1,3707.78,,
01-09-2020,West Bengal,19,Medinipur East,317,7783.33,11556.7,7661.37,11189.86,98.43%,96.83%,121.96,366.84,2020,Sep,19340.03,18851.23,,
01-09-2020,Maharashtra,27,Satara,494,3712.17,5193.31,3428.19,4948.09,92.35%,95.28%,283.98,245.22,2020,Sep,8905.48,8376.28,,
01-09-2020,Karnataka,29,Bagalkote,524,7809.99,737.55,7693.63,611.79,98.51%,82.95%,116.36,125.76,2020,Sep,8547.54,8305.42,,
01-09-2020,Bihar,10,Muzaffarpur,208,14060.78,9373.85,11766.54,7844.38,83.68%,83.68%,2294.24,1529.47,2020,Sep,23434.63,19610.92,,
01-09-2020,Bihar,10,Arwal,611,1727.25,1151.5,1487.29,991.55,86.11%,86.11%,239.96,159.95,2020,Sep,2878.75,2478.84,,
01-09-2020,Gujarat,24,Dang,444,329.32,775.99,325.8,767.26,98.93%,98.87%,3.52,8.73,2020,Sep,1105.31,1093.06,,
01-09-2020,Jammu And Kashmir,1,Rajauri,12,1302.85,891.32,1018.34,720.98,78.16%,80.89%,284.51,170.34,2020,Sep,2194.17,1739.32,,
01-09-2020,Karnataka,29,Kodagu,541,1904.65,202.31,1821.56,169.79,95.64%,83.93%,83.09,32.52,2020,Sep,2106.96,1991.35,,
01-09-2020,Madhya Pradesh,23,Dhar,403,3489.15,14696.31,1451.21,6638.75,41.59%,45.17%,2037.94,8057.56,2020,Sep,18185.46,8089.96,,
01-09-2020,Madhya Pradesh,23,Tikamgarh,434,1386.96,5072.96,1205.31,4437.82,86.90%,87.48%,181.65,635.14,2020,Sep,6459.92,5643.13,,
01-09-2020,Tamil Nadu,33,Tirunelveli,592,4438.47,459.28,7359.56,602.05,165.81%,131.09%,-2921.09,-142.77,2020,Sep,4897.75,7961.61,,
01-09-2020,Karnataka,29,Raichur,546,8449.98,810.69,8015.13,677.05,94.85%,83.52%,434.85,133.64,2020,Sep,9260.67,8692.18,,
01-09-2020,Uttar Pradesh,9,Auraiya,122,2375.91,3435.1,2253.94,3256.56,94.87%,94.80%,121.97,178.54,2020,Sep,5811.01,5510.5,,
01-09-2020,Uttar Pradesh,9,Mirzapur,170,4408.53,6438.63,4317.41,6302.88,97.93%,97.89%,91.12,135.75,2020,Sep,10847.16,10620.29,,
01-09-2020,Bihar,10,Bhojpur,193,6952.51,4635.01,5911.33,3940.87,85.02%,85.02%,1041.18,694.14,2020,Sep,11587.52,9852.2,,
